cantServidores cantEnlaces costoDelAGM maxPathSize tiempoConsultora1 tiempoConsultora2 
5 8 48 5 40600 34400
5 5 56 4 40100 32200
5 7 48 5 40200 39700
5 4 44 5 39500 34000
5 8 26 5 40500 36000
5 8 23 5 40500 34600
5 8 23 4 40600 33100
5 4 49 3 38600 31700
5 10 32 4 41100 33400
5 6 23 4 40000 33000
5 8 18 4 40700 32300
5 8 40 5 50400 36200
5 7 51 4 48400 32600
5 8 22 5 40500 36100
5 9 17 4 40700 33200
5 7 18 4 40300 32900
5 9 13 4 40700 32300
5 9 8 3 39600 32300
5 9 60 5 41000 34400
5 4 60 5 39600 40500
5 4 28 4 65100 32000
5 7 30 4 43500 33300
5 10 31 5 40800 33800
5 5 43 5 40400 44200
5 4 39 3 43700 30200
5 5 54 3 38900 30400
5 5 27 5 42300 36500
5 8 12 4 40400 32100
5 8 27 5 40500 33800
5 5 25 4 39700 32200
5 6 36 3 39000 29800
5 6 52 5 40400 33700
5 7 18 5 40400 34500
5 4 59 4 40000 32500
5 8 17 4 40400 33200
5 5 44 5 39900 39500
5 9 23 5 50600 36800
5 6 55 5 43800 34100
5 9 38 5 40900 34000
5 7 38 4 40600 32200
5 10 10 5 43900 34100
5 10 12 4 41000 33400
5 5 22 4 39700 33300
5 8 23 4 40500 32400
5 5 45 5 39800 34000
5 7 39 5 48200 34500
5 7 30 4 41100 32700
5 8 25 4 40500 32500
5 5 32 3 38800 30000
5 5 41 4 50400 34700
5 4 72 4 44500 32500
5 10 44 5 40900 36300
5 7 44 5 40800 34000
5 5 26 4 40900 32200
5 9 14 5 42500 34400
5 4 49 3 39400 29900
5 7 39 5 41200 36600
5 5 38 4 41400 32000
5 7 24 5 40300 33700
5 7 26 4 46700 32900
5 9 19 5 40800 36300
5 10 13 5 41100 35900
5 4 40 4 49700 32400
5 6 24 4 43900 35000
5 8 29 5 40700 34300
5 5 27 5 40300 34000
5 5 12 5 41000 33800
5 7 27 4 41500 33200
5 10 22 4 42200 35300
5 9 27 5 40700 33900
5 9 23 4 40800 32900
5 10 20 5 40900 34100
5 8 22 4 40700 32600
5 5 46 4 44000 32400
5 10 8 4 41000 32300
5 6 37 5 51300 33900
5 4 59 4 45500 32400
5 8 21 4 41400 34300
5 4 42 4 39600 32000
5 6 43 4 40300 32400
5 10 20 5 42800 34700
5 9 34 4 40800 32200
5 4 53 4 39600 34100
5 4 60 4 40700 32300
5 10 13 4 41200 32600
5 5 34 4 40300 32300
5 4 40 4 40700 32400
5 9 27 5 40900 37700
5 10 26 4 52000 33000
5 8 23 5 45500 34700
5 8 13 4 40900 32500
5 5 65 4 41100 32400
5 8 27 4 44200 33100
5 5 32 5 40000 33900
5 7 23 4 40200 32600
5 4 36 4 39600 32600
5 6 54 5 40000 38300
5 5 24 4 40200 32000
6 11 35 4 49600 34900
6 13 37 4 47200 34600
6 6 86 5 47600 48600
6 9 54 4 54200 34300
6 11 49 6 49400 38100
6 12 44 5 49800 35200
6 9 41 6 48600 36300
6 6 61 4 49000 34700
6 5 68 4 45900 34300
6 7 76 5 47900 35900
6 11 80 4 47400 34000
6 12 56 4 48800 36200
6 7 105 6 47300 36100
6 8 115 5 47600 46200
6 9 42 5 50900 36100
6 6 60 4 46900 38400
6 10 78 4 47000 33900
6 5 129 6 46500 36200
6 12 74 5 49500 36100
6 10 53 6 48000 39300
6 9 56 5 47700 35900
6 6 46 5 46600 37900
6 14 37 4 48100 34400
6 5 72 5 46500 35500
6 7 50 4 47600 42400
6 6 68 4 49700 34000
6 6 108 3 46100 31500
6 9 66 5 47500 36000
6 11 47 6 52800 40000
6 12 73 6 48500 37600
6 15 17 5 49100 35300
6 11 37 5 49000 35900
6 6 98 5 50100 35600
6 13 47 4 48500 34500
6 9 24 5 47900 35900
6 9 50 4 76000 35300
6 7 98 6 49500 38200
6 10 71 6 48000 36300
6 14 21 5 48700 37600
6 11 79 5 48000 35500
6 15 43 5 52500 35300
6 12 29 5 48400 35800
6 10 22 4 46700 34500
6 6 67 5 47100 37600
6 15 36 5 48800 39100
6 15 28 5 48800 35800
6 13 28 5 49200 36400
6 10 45 5 48000 38000
6 11 23 5 48200 39900
6 9 26 5 50900 36300
6 8 52 6 49100 38200
6 15 64 4 50400 34000
6 5 75 4 45800 34000
6 6 53 4 47200 33800
6 13 30 5 49600 36200
6 12 21 5 49000 36200
6 7 85 6 48200 38000
6 13 46 6 50200 39300
6 12 40 4 49500 34000
6 15 21 4 49000 34600
6 12 74 5 49400 35400
6 8 67 6 49800 36200
6 8 67 5 48000 37700
6 15 41 6 50500 38200
6 8 63 5 48700 36400
6 11 36 4 50200 34100
6 7 90 4 47200 33800
6 10 82 5 47700 35700
6 12 45 5 48300 36300
6 9 74 5 47500 39700
6 10 26 6 50200 36300
6 9 29 5 47600 35500
6 6 100 5 47000 35700
6 7 82 5 47700 36600
6 14 18 5 48700 35600
6 12 55 6 48200 38300
6 13 19 6 48700 36100
6 12 53 6 49000 36000
6 9 21 4 50900 35100
6 8 94 6 48100 37200
6 15 46 6 49200 36300
6 7 72 4 46200 33600
6 10 41 4 48500 33400
6 15 32 5 49500 36100
6 12 42 5 49000 35900
6 10 20 6 48000 36200
6 12 36 5 49900 35600
6 13 30 6 49000 38400
6 12 66 4 48100 33800
6 13 15 6 49300 36300
6 15 37 5 48900 40500
6 7 65 4 48600 33600
6 13 22 6 50100 38200
6 7 66 4 47500 34000
6 8 77 6 48300 40200
6 14 65 5 48900 37400
6 6 70 5 46700 35300
6 15 49 4 47800 34600
6 7 83 5 47300 35600
6 5 107 4 47900 34100
7 18 37 6 58300 40200
7 10 77 6 55500 38400
7 19 12 5 55900 44700
7 20 31 6 57100 39800
7 8 114 6 54900 39500
7 16 24 6 56600 40900
7 16 48 6 57900 40100
7 12 53 6 55900 39400
7 7 117 4 53600 35200
7 15 37 7 56400 39800
7 19 53 5 58500 42000
7 9 88 6 55600 39800
7 12 80 6 56400 39500
7 8 150 5 54800 40900
7 9 111 6 54800 39400
7 12 94 6 55800 37400
7 12 62 6 55500 38000
7 8 161 5 53700 39500
7 8 160 5 55100 36900
7 19 72 7 57500 40400
7 11 95 5 55500 37200
7 7 127 5 54700 37400
7 13 76 6 55700 39500
7 12 94 6 55500 37500
7 8 113 5 54500 37300
7 18 60 5 59600 37300
7 15 68 6 57500 38400
7 13 26 5 57500 39500
7 12 54 5 56500 39500
7 11 78 5 55600 39900
7 16 30 6 57500 39500
7 18 95 6 57200 38300
7 10 154 7 57100 40200
7 16 118 6 58000 40200
7 8 45 5 54900 48000
7 14 64 6 74500 39700
7 19 18 4 56000 35400
7 9 94 7 56200 37800
7 20 65 5 57300 36800
7 11 79 7 56700 41700
7 7 85 5 53600 36900
7 10 72 7 56500 40700
7 21 60 5 56900 39600
7 10 90 6 58900 40200
7 21 32 7 57400 40300
7 13 66 6 55700 40400
7 6 134 5 53000 36800
7 15 92 6 61600 39600
7 8 90 4 54300 35600
7 11 68 5 56000 36900
7 13 58 5 56200 41400
7 19 24 7 58200 40900
7 11 107 6 56900 40400
7 10 97 6 55800 37500
7 7 139 6 54100 41300
7 17 37 6 56900 40800
7 9 114 6 55700 39900
7 13 59 6 56300 40000
7 21 51 6 62500 40500
7 8 115 7 55400 40100
7 10 113 6 55700 39800
7 20 87 5 58800 41500
7 15 103 6 56900 40300
7 11 38 7 56900 40800
7 11 104 7 57100 38100
7 12 58 5 56300 37300
7 20 48 6 60800 40400
7 11 101 6 56900 40400
7 10 142 6 55400 38000
7 19 54 6 60600 37800
7 13 87 6 57200 38000
7 13 51 6 56700 40300
7 6 143 4 53800 35500
7 21 52 6 59000 40400
7 14 125 6 57800 39600
7 7 175 6 54000 37900
7 14 80 5 56500 38800
7 11 56 5 56400 37300
7 7 92 5 55800 37200
7 18 52 4 55900 35000
7 11 116 4 59100 36100
7 11 97 5 55900 38200
7 7 91 6 54900 37700
7 19 28 5 55500 37400
7 9 91 6 57200 38000
7 19 57 6 59700 39800
7 18 28 7 57800 40700
7 16 61 6 57500 43200
7 6 140 7 54400 38400
7 6 147 4 54300 35200
7 14 43 5 57500 39700
7 13 65 6 57900 43800
7 9 139 5 54500 38100
7 19 48 6 57900 40000
7 8 142 4 54700 35400
7 12 93 6 59400 40400
7 9 87 5 56500 37500
7 17 44 5 57000 39000
7 7 150 5 55800 40200
7 8 119 6 57700 39700
8 15 166 6 65300 41500
8 28 68 6 68100 42500
8 10 166 5 66200 38100
8 10 219 7 64600 42000
8 22 66 6 65600 41600
8 13 145 5 63400 41700
8 14 69 7 65200 42800
8 10 142 7 62600 42100
8 9 283 5 61500 39600
8 7 123 6 63200 39700
8 23 98 5 64100 39800
8 7 252 7 62900 41800
8 23 65 6 66100 45600
8 16 116 8 63800 41400
8 28 61 5 64600 39500
8 22 72 7 64900 42800
8 8 217 6 62200 39000
8 7 251 5 61100 38100
8 25 48 6 64200 41300
8 23 75 5 67300 41500
8 12 90 7 65100 39400
8 10 136 6 62400 39400
8 18 118 7 64200 46200
8 23 110 5 64000 39300
8 20 76 7 64500 65100
8 16 118 5 64900 40900
8 12 149 5 64700 38400
8 21 131 6 66700 41800
8 28 56 6 68400 41500
8 20 92 7 65100 41900
8 16 142 5 62600 41300
8 17 77 7 63900 41600
8 12 173 6 66400 41000
8 9 235 5 61700 38800
8 16 142 6 65000 40300
8 20 55 6 64800 43200
8 19 98 7 65700 44000
8 8 172 6 62700 40400
8 12 89 6 63700 39500
8 25 58 5 66600 41200
8 16 83 5 63300 39500
8 20 92 6 66100 41600
8 10 216 6 67600 40500
8 9 207 6 64600 39900
8 9 201 7 64700 43600
8 8 210 5 61600 40000
8 9 213 7 61800 40300
8 12 126 7 63100 43100
8 22 96 6 66500 41600
8 9 119 5 65500 39500
8 7 187 5 62200 38500
8 28 45 6 68000 41700
8 23 36 5 69200 39700
8 16 80 6 64100 43700
8 7 214 5 61900 38200
8 13 139 6 64300 41600
8 12 208 6 62800 40800
8 21 126 7 64900 39500
8 23 73 7 65200 39600
8 21 47 6 65000 41100
8 13 103 5 62100 38400
8 27 49 6 66100 41000
8 27 95 7 69300 41900
8 15 90 6 63300 41100
8 10 127 5 61300 39500
8 24 108 6 65700 43300
8 16 59 6 64500 39300
8 23 113 6 65200 41300
8 13 196 5 63100 38700
8 14 92 7 66900 42500
8 11 114 5 65000 40000
8 19 116 7 66300 42400
8 15 151 6 68000 39500
8 28 58 6 66900 41700
8 7 215 5 62800 38700
8 25 82 7 65600 43500
8 28 106 5 64800 41000
8 10 198 7 62600 41900
8 21 94 7 65600 42900
8 20 110 5 66500 39500
8 8 204 5 62900 39500
8 10 238 5 61700 41200
8 12 181 6 66200 42000
8 7 148 6 61800 39200
8 16 45 5 63600 39200
8 7 147 6 62200 39200
8 28 25 6 66300 41300
8 19 96 7 68200 42500
8 21 86 5 64200 41000
8 11 155 5 63900 38700
8 8 144 7 61500 42900
8 25 82 7 66700 42200
8 7 168 6 61900 42700
8 24 100 6 66700 42000
8 27 106 5 66100 40000
8 26 49 7 67200 43300
8 12 137 5 62400 39500
8 16 119 4 63800 37000
8 25 84 6 67300 42200
8 12 157 6 64300 42100
9 30 56 9 76300 46000
9 23 158 6 73400 42500
9 9 339 8 72500 44300
9 9 264 7 71600 43500
9 8 218 6 68200 41100
9 29 144 7 75900 43100
9 16 149 8 71300 44600
9 32 71 6 108800 42500
9 25 109 7 77200 44700
9 25 114 9 73300 45500
9 33 79 6 73300 40600
9 21 94 6 70900 42500
9 12 233 8 69600 44300
9 34 129 6 76600 40900
9 21 116 7 74000 43600
9 11 261 7 70300 41800
9 17 168 7 73800 44100
9 14 164 6 74200 43600
9 24 137 7 75400 44900
9 15 160 8 73000 44900
9 16 133 7 75100 44100
9 36 123 7 76100 44400
9 8 373 6 69400 43300
9 32 112 6 74300 43600
9 28 80 6 75700 41700
9 9 246 5 69200 40500
9 17 112 6 72800 41300
9 14 178 6 71900 41300
9 11 209 6 71900 40900
9 22 159 7 78600 43400
9 27 82 7 75900 43800
9 29 72 9 75400 45700
9 34 85 6 75800 44600
9 14 232 8 74400 44900
9 24 125 7 73700 44500
9 11 224 7 70300 43500
9 35 119 6 75800 40800
9 31 132 6 73900 43000
9 29 85 6 73700 41100
9 14 310 5 70600 40100
9 22 164 7 72500 44300
9 31 66 8 76200 43400
9 12 410 6 71200 41200
9 26 108 7 75300 44100
9 32 70 7 75700 43100
9 35 19 6 75700 43800
9 29 152 7 75500 47800
9 13 255 7 72300 43600
9 19 130 7 77000 43400
9 31 123 6 74800 45600
9 17 198 5 71000 41200
9 29 91 5 72200 41100
9 14 242 5 70700 42700
9 20 137 7 72900 44200
9 22 160 7 73800 41400
9 18 233 7 71600 46600
9 34 96 8 75900 44300
9 31 74 8 74600 43800
9 35 134 6 75000 44700
9 36 103 6 75200 43300
9 16 152 6 69800 42900
9 11 326 7 68600 45300
9 11 275 8 70400 43700
9 36 125 5 77700 42200
9 32 38 6 73600 50700
9 12 280 6 71100 40800
9 30 81 6 75000 41100
9 13 266 6 70500 45600
9 12 132 7 69100 43600
9 19 160 6 71000 43300
9 33 141 9 75900 47400
9 19 205 6 72900 41200
9 20 156 6 74300 44000
9 35 112 5 73900 46300
9 29 110 7 75500 41400
9 20 211 5 72200 41000
9 23 157 5 72100 42600
9 26 112 5 72100 40100
9 35 94 7 78700 44000
9 25 186 7 78800 44300
9 12 283 6 70400 44000
9 22 152 5 97600 50000
9 18 183 7 76000 44100
9 27 66 6 72800 43100
9 13 224 7 71600 44800
9 13 221 7 72800 43000
9 18 143 6 70700 43000
9 17 154 8 71600 43400
9 36 44 6 76600 43200
9 31 58 7 75100 41200
9 10 292 7 70800 41100
9 34 146 7 78500 43700
9 30 60 9 74300 48800
9 22 95 6 71300 43300
9 26 93 7 73800 43400
9 18 136 7 72700 43100
9 16 210 6 71200 41500
9 11 189 7 73500 41500
9 23 104 7 71500 44000
9 26 156 7 76000 42300
10 37 196 7 85800 45800
10 32 134 7 82200 45900
10 14 316 6 79700 43100
10 18 206 6 77500 42900
10 24 167 7 83600 45000
10 37 111 6 84000 46500
10 12 501 9 78700 46500
10 43 121 7 86100 44900
10 12 300 7 82900 44900
10 42 94 8 85100 45400
10 34 145 7 84900 46300
10 15 341 7 80800 45300
10 36 131 6 83500 45400
10 26 65 5 80700 46200
10 18 261 5 80400 42100
10 34 123 6 82300 45100
10 18 195 8 80800 48700
10 15 245 7 78200 44700
10 23 114 6 81100 45300
10 29 256 5 82900 42900
10 44 166 6 85100 44800
10 42 203 9 84500 47400
10 42 77 8 85200 45300
10 33 222 5 79000 44300
10 20 317 7 78500 49100
10 45 126 5 83600 43100
10 37 147 9 83700 49800
10 14 352 7 79100 43600
10 28 185 7 81700 45300
10 45 102 7 84700 45900
10 40 86 7 83900 45300
10 42 150 6 83000 43700
10 30 163 7 80700 46700
10 42 70 8 83100 45700
10 45 131 9 87600 50300
10 29 159 7 83800 44800
10 26 264 7 80400 44700
10 20 251 7 80200 47300
10 37 95 7 83600 42500
10 25 150 6 80800 42400
10 31 171 7 82200 49800
10 12 457 8 80200 45600
10 35 97 6 85000 45800
10 17 186 9 81500 46400
10 41 64 7 82900 45900
10 35 156 7 83300 44500
10 11 318 6 80100 42200
10 33 85 7 81700 44900
10 14 276 7 79100 49600
10 16 280 7 78000 44700
10 20 264 7 91100 67900
10 35 83 7 85900 45300
10 9 548 5 76200 42000
10 38 94 8 83500 44500
10 39 92 7 86200 45300
10 33 98 7 83000 46300
10 45 158 6 84800 47700
10 32 119 8 82800 45300
10 36 136 7 82200 44200
10 29 130 6 82800 42600
10 23 155 5 79600 41900
10 27 244 9 84100 46100
10 39 78 6 85600 45000
10 18 194 7 79300 44700
10 12 343 6 76700 42400
10 15 282 7 81000 44800
10 21 161 7 79700 46500
10 29 163 5 80900 43900
10 37 116 6 82400 44500
10 11 364 9 77800 46300
10 33 233 6 84500 44700
10 40 103 7 82800 42700
10 22 275 7 79800 45200
10 11 370 6 83500 42600
10 44 106 7 86700 45500
10 31 199 7 83000 47100
10 32 168 6 81400 45500
10 19 361 7 80600 46000
10 34 186 6 86600 45300
10 24 250 7 80200 45500
10 36 236 7 85900 46900
10 16 250 6 82300 42500
10 23 156 6 80800 45800
