fabricas clientes rutas costo cantaristas tiempo 
12 135 10731 19593 135 1523 
12 135 10731 21939 135 1520 
12 135 10731 25166 135 1522 
12 135 10731 19990 135 1525 
13 134 10731 24096 134 1517 
13 134 10731 22085 134 1513 
13 134 10731 22547 134 1523 
13 134 10731 24352 134 1507 
13 134 10731 22404 134 1763 
13 134 10731 24980 134 1511 
13 134 10731 20723 134 1510 
13 134 10731 22810 134 1523 
13 134 10731 23534 134 1519 
13 134 10731 20210 134 1509 
14 133 10731 23835 133 1510 
14 133 10731 26465 133 1515 
14 133 10731 23537 133 1504 
14 133 10731 24022 133 1509 
14 133 10731 21991 133 1504 
14 133 10731 24509 133 1539 
14 133 10731 21048 133 1508 
14 133 10731 22731 133 1520 
14 133 10731 25133 133 1520 
14 133 10731 23306 133 1500 
15 132 10731 23457 132 1505 
15 132 10731 26324 132 1506 
15 132 10731 20615 132 1497 
15 132 10731 22365 132 1506 
15 132 10731 22025 132 1510 
15 132 10731 23084 132 1498 
15 132 10731 22950 132 1654 
15 132 10731 20775 132 1494 
15 132 10731 22361 132 1501 
15 132 10731 20493 132 1514 
16 131 10731 23386 131 1496 
16 131 10731 20548 131 1497 
16 131 10731 21488 131 1489 
16 131 10731 19220 131 1495 
16 131 10731 23423 131 1498 
16 131 10731 26244 131 1490 
16 131 10731 23431 131 1494 
16 131 10731 22512 131 1491 
16 131 10731 22641 131 1488 
16 131 10731 23107 131 1496 
17 130 10731 20132 130 1487 
17 130 10731 20440 130 1489 
17 130 10731 21369 130 1484 
17 130 10731 21881 130 1482 
17 130 10731 21842 130 1495 
17 130 10731 18885 130 1499 
17 130 10731 22192 130 1487 
17 130 10731 21801 130 1486 
17 130 10731 18178 130 1484 
17 130 10731 22809 130 1479 
18 129 10731 21964 129 1476 
18 129 10731 20307 129 1472 
18 129 10731 20909 129 1710 
18 129 10731 24244 129 1487 
18 129 10731 21019 129 1475 
18 129 10731 25809 129 1487 
18 129 10731 21233 129 1474 
18 129 10731 22127 129 1479 
18 129 10731 21552 129 1481 
18 129 10731 20877 129 1478 
19 128 10731 23085 128 1462 
19 128 10731 21607 128 1478 
19 128 10731 18543 128 1461 
19 128 10731 20859 128 1720 
19 128 10731 21503 128 1463 
19 128 10731 20877 128 1481 
19 128 10731 22606 128 1466 
19 128 10731 21843 128 1462 
19 128 10731 20203 128 1477 
19 128 10731 24798 128 1463 
20 127 10731 20810 127 1461 
20 127 10731 24572 127 1461 
20 127 10731 23751 127 1484 
20 127 10731 20739 127 1472 
20 127 10731 17809 127 1699 
20 127 10731 19332 127 1461 
20 127 10731 19505 127 1463 
20 127 10731 19895 127 1467 
20 127 10731 20950 127 1466 
20 127 10731 20659 127 1465 
21 126 10731 22621 126 1466 
21 126 10731 21202 126 1458 
21 126 10731 22247 126 1467 
21 126 10731 20110 126 1531 
21 126 10731 20682 126 1453 
21 126 10731 19385 126 1615 
21 126 10731 22095 126 1461 
21 126 10731 19738 126 1600 
21 126 10731 21271 126 1462 
21 126 10731 22679 126 1453 
22 125 10731 20832 125 1452 
22 125 10731 21637 125 1454 
22 125 10731 21964 125 1454 
22 125 10731 20279 125 1460 
22 125 10731 24709 125 1454 
22 125 10731 24169 125 1449 
22 125 10731 18308 125 1463 
22 125 10731 19277 125 1457 
22 125 10731 21784 125 1474 
22 125 10731 22505 125 1457 
23 124 10731 16800 124 1438 
23 124 10731 19381 124 1455 
23 124 10731 22660 124 1454 
23 124 10731 21001 124 1444 
23 124 10731 19702 124 1451 
23 124 10731 22266 124 1674 
23 124 10731 20110 124 1442 
23 124 10731 18142 124 1443 
23 124 10731 18512 124 1447 
23 124 10731 18355 124 1453 
24 123 10731 19636 123 1438 
24 123 10731 19078 123 1436 
24 123 10731 18920 123 1452 
24 123 10731 18865 123 1430 
24 123 10731 21199 123 1446 
24 123 10731 22905 123 1440 
24 123 10731 20173 123 1671 
24 123 10731 20478 123 1436 
24 123 10731 21349 123 1432 
24 123 10731 23762 123 1444 
25 122 10731 23172 122 1428 
25 122 10731 19240 122 1433 
25 122 10731 19561 122 1430 
25 122 10731 22196 122 1431 
25 122 10731 20843 122 1428 
25 122 10731 18238 122 1430 
25 122 10731 20698 122 1707 
25 122 10731 22873 122 1714 
25 122 10731 21551 122 1430 
25 122 10731 18928 122 1435 
26 121 10731 20739 121 1423 
26 121 10731 19750 121 1424 
26 121 10731 22937 121 1435 
26 121 10731 20088 121 1421 
26 121 10731 21517 121 1436 
26 121 10731 20311 121 1423 
26 121 10731 18741 121 1429 
26 121 10731 18107 121 1430 
26 121 10731 18722 121 1424 
26 121 10731 20493 121 1430 
27 120 10731 18854 120 1411 
27 120 10731 21757 120 1421 
27 120 10731 16719 120 1424 
27 120 10731 17913 120 1423 
27 120 10731 20414 120 1422 
27 120 10731 19821 120 1419 
27 120 10731 19507 120 1416 
27 120 10731 18305 120 1427 
27 120 10731 15929 120 1410 
27 120 10731 21759 120 1416 
28 119 10731 17057 119 1405 
28 119 10731 18538 119 1417 
28 119 10731 24443 119 1411 
28 119 10731 17712 119 1409 
28 119 10731 21010 119 1420 
28 119 10731 21619 119 1407 
28 119 10731 17837 119 1410 
28 119 10731 21463 119 1430 
28 119 10731 21975 119 1418 
28 119 10731 22236 119 1418 
29 118 10731 20795 118 1400 
29 118 10731 17388 118 1407 
29 118 10731 20193 118 1395 
29 118 10731 19094 118 1401 
29 118 10731 22740 118 1402 
29 118 10731 19459 118 1405 
29 118 10731 22719 118 1407 
29 118 10731 21422 118 1402 
29 118 10731 20363 118 1399 
29 118 10731 20589 118 1437 
30 117 10731 20607 117 1393 
30 117 10731 20007 117 1404 
30 117 10731 20519 117 1396 
30 117 10731 20758 117 1393 
30 117 10731 21049 117 1406 
30 117 10731 19386 117 1391 
30 117 10731 20729 117 1403 
30 117 10731 17586 117 1389 
30 117 10731 18729 117 1385 
30 117 10731 18597 117 1390 
31 116 10731 18574 116 1534 
31 116 10731 20035 116 1394 
31 116 10731 18956 116 1403 
31 116 10731 19362 116 1613 
31 116 10731 19486 116 1385 
31 116 10731 18428 116 1389 
31 116 10731 17780 116 1391 
31 116 10731 16150 116 1394 
31 116 10731 21660 116 1392 
31 116 10731 19733 116 1387 
32 115 10731 17847 115 1374 
32 115 10731 18789 115 1543 
32 115 10731 19638 115 1381 
32 115 10731 19178 115 1387 
32 115 10731 17892 115 1382 
32 115 10731 19032 115 1383 
32 115 10731 20219 115 1379 
32 115 10731 19563 115 1381 
32 115 10731 17051 115 1387 
32 115 10731 16087 115 1377 
33 114 10731 19126 114 1372 
33 114 10731 21517 114 1377 
33 114 10731 19104 114 1519 
33 114 10731 19216 114 1378 
33 114 10731 21855 114 1374 
33 114 10731 20140 114 1385 
33 114 10731 19701 114 1371 
33 114 10731 18670 114 1384 
33 114 10731 18450 114 1369 
33 114 10731 19169 114 1371 
34 113 10731 19419 113 1394 
34 113 10731 17999 113 1372 
34 113 10731 17740 113 1384 
34 113 10731 17420 113 1615 
34 113 10731 17636 113 1390 
34 113 10731 18256 113 1378 
34 113 10731 21521 113 1378 
34 113 10731 17022 113 1381 
34 113 10731 17275 113 1405 
34 113 10731 21352 113 1372 
35 112 10731 18590 112 1376 
35 112 10731 18835 112 1366 
35 112 10731 16762 112 1382 
35 112 10731 18077 112 1395 
35 112 10731 20034 112 1518 
35 112 10731 19878 112 1397 
35 112 10731 20537 112 1374 
35 112 10731 19439 112 1383 
35 112 10731 18506 112 1368 
35 112 10731 17552 112 1381 
36 111 10731 21773 111 1369 
36 111 10731 18682 111 1522 
36 111 10731 17759 111 1368 
36 111 10731 16755 111 1359 
36 111 10731 20273 111 1366 
36 111 10731 16243 111 1356 
36 111 10731 19551 111 1363 
36 111 10731 20314 111 1367 
36 111 10731 17737 111 1362 
36 111 10731 18454 111 1365 
37 110 10731 13049 110 1358 
37 110 10731 18584 110 1356 
37 110 10731 17043 110 1584 
37 110 10731 15326 110 1354 
37 110 10731 17705 110 1356 
37 110 10731 18895 110 1359 
37 110 10731 16523 110 1365 
37 110 10731 16966 110 1357 
37 110 10731 18778 110 1352 
37 110 10731 16044 110 1364 
38 109 10731 19085 109 1350 
38 109 10731 19824 109 1370 
38 109 10731 17332 109 1351 
38 109 10731 19007 109 1361 
38 109 10731 17691 109 1507 
38 109 10731 19300 109 1354 
38 109 10731 19664 109 1364 
38 109 10731 18654 109 1346 
38 109 10731 16618 109 1364 
38 109 10731 17065 109 1354 
39 108 10731 18658 108 1345 
39 108 10731 18152 108 1345 
39 108 10731 17297 108 1506 
39 108 10731 17553 108 1346 
39 108 10731 16724 108 1336 
39 108 10731 19004 108 1367 
39 108 10731 15667 108 1344 
39 108 10731 15696 108 1351 
39 108 10731 18874 108 1346 
39 108 10731 18157 108 1346 
40 107 10731 17446 107 1332 
40 107 10731 20429 107 1338 
40 107 10731 18132 107 1336 
40 107 10731 18718 107 1560 
40 107 10731 19903 107 1335 
40 107 10731 21923 107 1334 
40 107 10731 13403 107 1337 
40 107 10731 16648 107 1342 
40 107 10731 19001 107 1338 
40 107 10731 17828 107 1344 
41 106 10731 13853 106 1335 
41 106 10731 19276 106 1330 
41 106 10731 19249 106 1345 
41 106 10731 16063 106 1332 
41 106 10731 20451 106 1337 
41 106 10731 21658 106 1334 
41 106 10731 18850 106 1336 
41 106 10731 17188 106 1335 
41 106 10731 15831 106 1331 
41 106 10731 16327 106 1346 
42 105 10731 16654 105 1326 
42 105 10731 18728 105 1356 
42 105 10731 15941 105 1321 
42 105 10731 15378 105 1480 
42 105 10731 17877 105 1334 
42 105 10731 14661 105 1319 
42 105 10731 19042 105 1337 
42 105 10731 12810 105 1536 
42 105 10731 20082 105 1327 
42 105 10731 16834 105 1323 
43 104 10731 16109 104 1319 
43 104 10731 13026 104 1318 
43 104 10731 17554 104 1339 
43 104 10731 16609 104 1312 
43 104 10731 20457 104 1327 
43 104 10731 18464 104 1316 
43 104 10731 20859 104 1322 
43 104 10731 14605 104 1321 
43 104 10731 16415 104 1318 
43 104 10731 13077 104 1326 
44 103 10731 15053 103 1312 
44 103 10731 17847 103 1322 
44 103 10731 17386 103 1311 
44 103 10731 16266 103 1314 
44 103 10731 18217 103 1309 
44 103 10731 17178 103 1466 
44 103 10731 19045 103 1317 
44 103 10731 17878 103 1310 
44 103 10731 16140 103 1329 
44 103 10731 15163 103 1311 
45 102 10731 15821 102 1320 
45 102 10731 14151 102 1306 
45 102 10731 20923 102 1313 
45 102 10731 14160 102 1306 
45 102 10731 14407 102 1320 
45 102 10731 16165 102 1311 
45 102 10731 19167 102 1318 
45 102 10731 15338 102 1301 
45 102 10731 15099 102 1317 
45 102 10731 18527 102 1305 
46 101 10731 16338 101 1304 
46 101 10731 16526 101 1314 
46 101 10731 19043 101 1294 
46 101 10731 13236 101 1307 
46 101 10731 14190 101 1295 
46 101 10731 16940 101 1304 
46 101 10731 17194 101 1297 
46 101 10731 14876 101 1301 
46 101 10731 16180 101 1308 
46 101 10731 15704 101 1302 
47 100 10731 16714 100 1302 
47 100 10731 16338 100 1499 
47 100 10731 17522 100 1293 
47 100 10731 16610 100 1290 
47 100 10731 18128 100 1299 
47 100 10731 17436 100 1302 
47 100 10731 13564 100 1295 
47 100 10731 15779 100 1297 
47 100 10731 17532 100 1293 
47 100 10731 16178 100 1318 
48 99 10731 12951 99 1291 
48 99 10731 14643 99 1285 
48 99 10731 15969 99 1284 
48 99 10731 18397 99 1292 
48 99 10731 14549 99 1297 
48 99 10731 16504 99 1296 
48 99 10731 15436 99 1369 
48 99 10731 17140 99 1308 
48 99 10731 17778 99 1288 
48 99 10731 17241 99 1302 
49 98 10731 19716 98 1281 
49 98 10731 16584 98 1286 
49 98 10731 14889 98 1287 
49 98 10731 18042 98 1289 
49 98 10731 17080 98 1294 
49 98 10731 14901 98 1288 
49 98 10731 14664 98 1286 
49 98 10731 14590 98 1374 
49 98 10731 15817 98 1283 
49 98 10731 17090 98 1290 
50 97 10731 13368 97 1281 
50 97 10731 16115 97 1281 
50 97 10731 15417 97 1292 
50 97 10731 15223 97 1280 
50 97 10731 17840 97 1290 
50 97 10731 18556 97 1330 
50 97 10731 17055 97 1420 
50 97 10731 16718 97 1352 
50 97 10731 13949 97 1447 
50 97 10731 14230 97 1475 
51 96 10731 14043 96 1396 
51 96 10731 19559 96 1405 
51 96 10731 14815 96 1384 
51 96 10731 16734 96 1302 
51 96 10731 16285 96 1282 
51 96 10731 16250 96 1274 
51 96 10731 16489 96 1278 
51 96 10731 13514 96 1278 
51 96 10731 15215 96 1268 
51 96 10731 15249 96 1272 
52 95 10731 15308 95 1265 
52 95 10731 14741 95 1270 
52 95 10731 14233 95 1270 
52 95 10731 14834 95 1272 
52 95 10731 14796 95 1271 
52 95 10731 13432 95 1269 
52 95 10731 18914 95 1269 
52 95 10731 11993 95 1268 
52 95 10731 14807 95 1276 
52 95 10731 15154 95 1265 
53 94 10731 19425 94 1276 
53 94 10731 17096 94 1265 
53 94 10731 19793 94 1269 
53 94 10731 15458 94 1265 
53 94 10731 14749 94 1277 
53 94 10731 15513 94 1261 
53 94 10731 16276 94 1297 
53 94 10731 13709 94 1336 
53 94 10731 19198 94 1274 
53 94 10731 14549 94 1272 
54 93 10731 15951 93 1252 
54 93 10731 17368 93 1264 
54 93 10731 12208 93 1254 
54 93 10731 14999 93 1251 
54 93 10731 13528 93 1268 
54 93 10731 17675 93 1253 
54 93 10731 16491 93 1265 
54 93 10731 13682 93 1252 
54 93 10731 10884 93 1259 
54 93 10731 14346 93 1252 
55 92 10731 11721 92 1251 
55 92 10731 17401 92 1259 
55 92 10731 18229 92 1251 
55 92 10731 13278 92 1259 
55 92 10731 17950 92 1253 
55 92 10731 14762 92 1250 
55 92 10731 18348 92 1269 
55 92 10731 17892 92 1252 
55 92 10731 12534 92 1252 
55 92 10731 16301 92 1252 
56 91 10731 11159 91 1244 
56 91 10731 15050 91 1257 
56 91 10731 13605 91 1268 
56 91 10731 13220 91 1309 
56 91 10731 15554 91 1246 
56 91 10731 15023 91 1258 
56 91 10731 14111 91 1245 
56 91 10731 16049 91 1302 
56 91 10731 15498 91 1339 
56 91 10731 14944 91 1343 
57 90 10731 16663 90 1478 
57 90 10731 15122 90 1235 
57 90 10731 12909 90 1452 
57 90 10731 15272 90 1356 
57 90 10731 16848 90 1448 
57 90 10731 14069 90 1355 
57 90 10731 15355 90 1255 
57 90 10731 13862 90 1240 
57 90 10731 14340 90 1242 
57 90 10731 14349 90 1252 
58 89 10731 15133 89 1233 
58 89 10731 12445 89 1246 
58 89 10731 13851 89 1234 
58 89 10731 14344 89 1235 
58 89 10731 14610 89 1236 
58 89 10731 14183 89 1235 
58 89 10731 18427 89 1265 
58 89 10731 13749 89 1229 
58 89 10731 14742 89 1241 
58 89 10731 14635 89 1296 
59 88 10731 14165 88 1323 
59 88 10731 12967 88 1231 
59 88 10731 13822 88 1234 
59 88 10731 13580 88 1254 
59 88 10731 13829 88 1242 
59 88 10731 14683 88 1232 
59 88 10731 12457 88 1238 
59 88 10731 11934 88 1236 
59 88 10731 17875 88 1228 
59 88 10731 12401 88 1227 
60 87 10731 14302 87 1220 
60 87 10731 12410 87 1230 
60 87 10731 14348 87 1224 
60 87 10731 12061 87 1226 
60 87 10731 16004 87 1221 
60 87 10731 12581 87 1226 
60 87 10731 15562 87 1229 
60 87 10731 15145 87 1224 
60 87 10731 14792 87 1231 
60 87 10731 14554 87 1227 
61 86 10731 13272 86 1225 
61 86 10731 14140 86 1222 
61 86 10731 14184 86 1244 
61 86 10731 12992 86 1220 
61 86 10731 15373 86 1223 
61 86 10731 11684 86 1224 
61 86 10731 13321 86 1226 
61 86 10731 12292 86 1231 
61 86 10731 12142 86 1222 
61 86 10731 13448 86 1220 
62 85 10731 10989 85 1227 
62 85 10731 15205 85 1212 
62 85 10731 12979 85 1221 
62 85 10731 15130 85 1344 
62 85 10731 11810 85 1215 
62 85 10731 13922 85 1213 
62 85 10731 11575 85 1217 
62 85 10731 13022 85 1220 
62 85 10731 12060 85 1230 
62 85 10731 14806 85 1282 
63 84 10731 10530 84 1328 
63 84 10731 13356 84 1216 
63 84 10731 16065 84 1335 
63 84 10731 13584 84 1417 
63 84 10731 16151 84 1339 
63 84 10731 10171 84 1408 
63 84 10731 13109 84 1368 
63 84 10731 11393 84 1289 
63 84 10731 12373 84 1216 
63 84 10731 13455 84 1208 
64 83 10731 13412 83 1216 
64 83 10731 13409 83 1208 
64 83 10731 12951 83 1208 
64 83 10731 12176 83 1212 
64 83 10731 13334 83 1209 
64 83 10731 13171 83 1222 
64 83 10731 12115 83 1225 
64 83 10731 15805 83 1216 
64 83 10731 12292 83 1209 
64 83 10731 13531 83 1282 
65 82 10731 11070 82 1230 
65 82 10731 11750 82 1198 
65 82 10731 14426 82 1197 
65 82 10731 13600 82 1199 
65 82 10731 13525 82 1205 
65 82 10731 13587 82 1197 
65 82 10731 10637 82 1243 
65 82 10731 14716 82 1273 
65 82 10731 9394 82 1231 
65 82 10731 10891 82 1198 
66 81 10731 12357 81 1199 
66 81 10731 8773 81 1193 
66 81 10731 13420 81 1197 
66 81 10731 11444 81 1200 
66 81 10731 13080 81 1198 
66 81 10731 12714 81 1202 
66 81 10731 13837 81 1197 
66 81 10731 15813 81 1196 
66 81 10731 13552 81 1194 
66 81 10731 12853 81 1199 
67 80 10731 15128 80 1197 
67 80 10731 13283 80 1194 
67 80 10731 11891 80 1200 
67 80 10731 12576 80 1194 
67 80 10731 14170 80 1211 
67 80 10731 16558 80 1199 
67 80 10731 12123 80 1193 
67 80 10731 12452 80 1197 
67 80 10731 13344 80 2371 
67 80 10731 12313 80 1191 
68 79 10731 12271 79 1184 
68 79 10731 14656 79 1186 
68 79 10731 15895 79 1188 
68 79 10731 15554 79 1189 
68 79 10731 10778 79 1187 
68 79 10731 12214 79 1185 
68 79 10731 12019 79 1187 
68 79 10731 11997 79 1184 
68 79 10731 10221 79 1186 
68 79 10731 12153 79 1186 
69 78 10731 12060 78 1184 
69 78 10731 13760 78 1180 
69 78 10731 13617 78 1188 
69 78 10731 11783 78 1181 
69 78 10731 12032 78 1181 
69 78 10731 11701 78 1188 
69 78 10731 9024 78 1178 
69 78 10731 12545 78 1191 
69 78 10731 12247 78 1185 
69 78 10731 10916 78 1191 
70 77 10731 11551 77 1176 
70 77 10731 11672 77 1185 
70 77 10731 9831 77 1192 
70 77 10731 12652 77 1174 
70 77 10731 12931 77 1183 
70 77 10731 10816 77 1179 
70 77 10731 10989 77 1186 
70 77 10731 11820 77 1176 
70 77 10731 10912 77 1187 
70 77 10731 9779 77 1177 
71 76 10731 10490 76 1172 
71 76 10731 10676 76 1165 
71 76 10731 12498 76 1173 
71 76 10731 11860 76 1173 
71 76 10731 12882 76 1168 
71 76 10731 10719 76 1171 
71 76 10731 10125 76 1175 
71 76 10731 13240 76 1168 
71 76 10731 12163 76 1171 
71 76 10731 14747 76 1382 
72 75 10731 12573 75 1165 
72 75 10731 11551 75 1164 
72 75 10731 13673 75 1169 
72 75 10731 12416 75 1173 
72 75 10731 10128 75 1170 
72 75 10731 11968 75 1169 
72 75 10731 12159 75 1168 
72 75 10731 11947 75 1173 
72 75 10731 11065 75 1168 
72 75 10731 12790 75 1171 
1 147 10878 29006 147 1671 
1 147 10878 25877 147 1621 
1 147 10878 29380 147 1632 
1 147 10878 22534 147 1618 
1 147 10878 27806 147 1621 
1 147 10878 26958 147 1628 
1 147 10878 30040 147 1624 
1 147 10878 23698 147 1619 
1 147 10878 28638 147 1629 
1 147 10878 22116 147 1631 
2 146 10878 24182 146 1616 
2 146 10878 26264 146 1627 
2 146 10878 24853 146 1610 
2 146 10878 26702 146 1619 
2 146 10878 24878 146 1622 
2 146 10878 28163 146 1614 
2 146 10878 23956 146 1617 
2 146 10878 27808 146 1608 
2 146 10878 30759 146 1614 
2 146 10878 25769 146 1609 
3 145 10878 25232 145 1598 
3 145 10878 25530 145 1610 
3 145 10878 27481 145 1611 
3 145 10878 25642 145 1609 
3 145 10878 24679 145 1603 
3 145 10878 23858 145 1601 
3 145 10878 24768 145 1605 
3 145 10878 25980 145 1600 
3 145 10878 24517 145 1628 
3 145 10878 28053 145 1599 
4 144 10878 20106 144 1606 
4 144 10878 25703 144 1595 
4 144 10878 29323 144 1599 
4 144 10878 27153 144 1589 
4 144 10878 26728 144 1598 
4 144 10878 26659 144 1591 
4 144 10878 25269 144 1590 
4 144 10878 24898 144 1598 
4 144 10878 28321 144 1586 
4 144 10878 25722 144 1605 
5 143 10878 23140 143 1581 
5 143 10878 26766 143 1584 
5 143 10878 24161 143 1589 
5 143 10878 25678 143 1591 
5 143 10878 22404 143 1586 
5 143 10878 25085 143 1590 
5 143 10878 27040 143 1585 
5 143 10878 25716 143 1599 
5 143 10878 27206 143 1599 
5 143 10878 25636 143 1590 
6 142 10878 27494 142 1587 
6 142 10878 28655 142 1586 
6 142 10878 25574 142 1593 
6 142 10878 22873 142 1582 
6 142 10878 25094 142 1592 
6 142 10878 25385 142 1591 
6 142 10878 24321 142 1579 
6 142 10878 25418 142 1581 
6 142 10878 26694 142 1588 
6 142 10878 24877 142 1580 
7 141 10878 23606 141 1583 
7 141 10878 20974 141 1581 
7 141 10878 23576 141 1578 
7 141 10878 29634 141 1578 
7 141 10878 23913 141 1572 
7 141 10878 26269 141 1565 
7 141 10878 22786 141 1577 
7 141 10878 26724 141 1569 
7 141 10878 24960 141 1571 
7 141 10878 27982 141 1583 
8 140 10878 25112 140 1569 
8 140 10878 24706 140 1567 
8 140 10878 22544 140 1566 
8 140 10878 23462 140 1558 
8 140 10878 26268 140 1555 
8 140 10878 21459 140 1570 
8 140 10878 26992 140 1555 
8 140 10878 23920 140 1556 
8 140 10878 21835 140 1555 
8 140 10878 23418 140 1571 
9 139 10878 24492 139 1552 
9 139 10878 21128 139 1553 
9 139 10878 26470 139 1594 
9 139 10878 23643 139 1563 
9 139 10878 27477 139 1562 
9 139 10878 21208 139 1552 
9 139 10878 24571 139 1558 
9 139 10878 22907 139 1562 
9 139 10878 28289 139 1570 
9 139 10878 20645 139 1568 
10 138 10878 19891 138 1569 
10 138 10878 24510 138 1550 
10 138 10878 29939 138 1569 
10 138 10878 23214 138 1549 
10 138 10878 22716 138 1554 
10 138 10878 27139 138 1558 
10 138 10878 20742 138 1559 
10 138 10878 23790 138 1553 
10 138 10878 21133 138 1562 
10 138 10878 24757 138 1556 
11 137 10878 22903 137 1553 
11 137 10878 27642 137 1551 
11 137 10878 24881 137 1547 
11 137 10878 24252 137 1555 
11 137 10878 22348 137 1549 
11 137 10878 24716 137 1542 
11 137 10878 23509 137 1554 
11 137 10878 27043 137 1540 
11 137 10878 23485 137 1546 
11 137 10878 25000 137 1548 
12 136 10878 27908 136 1561 
12 136 10878 23546 136 1561 
12 136 10878 25989 136 1539 
12 136 10878 29396 136 1538 
12 136 10878 19609 136 1545 
12 136 10878 23260 136 1538 
12 136 10878 22532 136 1549 
12 136 10878 20360 136 1545 
12 136 10878 21457 136 1541 
12 136 10878 24490 136 1533 
13 135 10878 20992 135 1542 
13 135 10878 18043 135 1533 
13 135 10878 21862 135 1534 
13 135 10878 21585 135 1526 
13 135 10878 23747 135 1531 
13 135 10878 19451 135 1541 
13 135 10878 21419 135 1536 
13 135 10878 25979 135 1529 
13 135 10878 22868 135 1537 
13 135 10878 28506 135 1532 
14 134 10878 20709 134 1523 
14 134 10878 25934 134 1532 
14 134 10878 25096 134 1527 
14 134 10878 22951 134 1535 
14 134 10878 24457 134 1524 
14 134 10878 22073 134 1528 
14 134 10878 26209 134 1525 
14 134 10878 26605 134 1524 
14 134 10878 19119 134 1524 
14 134 10878 24818 134 1530 
15 133 10878 19392 133 1519 
15 133 10878 21190 133 1526 
15 133 10878 24150 133 1515 
15 133 10878 24204 133 1515 
15 133 10878 25894 133 1521 
15 133 10878 23355 133 1523 
15 133 10878 21548 133 1514 
15 133 10878 19994 133 1518 
15 133 10878 22943 133 1524 
15 133 10878 21544 133 1512 
16 132 10878 24032 132 1515 
16 132 10878 23111 132 1514 
16 132 10878 25599 132 1507 
16 132 10878 23477 132 1496 
16 132 10878 22321 132 1516 
16 132 10878 23513 132 1508 
16 132 10878 22551 132 1515 
16 132 10878 24498 132 1512 
16 132 10878 20690 132 1504 
16 132 10878 22950 132 1517 
17 131 10878 23815 131 1498 
17 131 10878 23369 131 1507 
17 131 10878 23949 131 1505 
17 131 10878 24596 131 1504 
17 131 10878 22362 131 1509 
17 131 10878 22725 131 1516 
17 131 10878 17334 131 1509 
17 131 10878 23512 131 1511 
17 131 10878 20952 131 1496 
17 131 10878 22602 131 1508 
18 130 10878 22111 130 1489 
18 130 10878 24789 130 1489 
18 130 10878 22167 130 1511 
18 130 10878 20623 130 1494 
18 130 10878 27594 130 1493 
18 130 10878 24455 130 1497 
18 130 10878 21942 130 1502 
18 130 10878 20104 130 1507 
18 130 10878 27697 130 1503 
18 130 10878 25622 130 1496 
19 129 10878 25251 129 1495 
19 129 10878 20989 129 1483 
19 129 10878 27036 129 1493 
19 129 10878 22053 129 1491 
19 129 10878 22711 129 1491 
19 129 10878 22700 129 1500 
19 129 10878 24992 129 1488 
19 129 10878 19310 129 1492 
19 129 10878 21386 129 1492 
19 129 10878 26577 129 1493 
20 128 10878 22165 128 1484 
20 128 10878 22454 128 1495 
20 128 10878 20557 128 1482 
20 128 10878 20855 128 1505 
20 128 10878 20282 128 1485 
20 128 10878 23784 128 1485 
20 128 10878 21688 128 1490 
20 128 10878 20155 128 1484 
20 128 10878 22179 128 1485 
20 128 10878 18427 128 1476 
21 127 10878 21687 127 1478 
21 127 10878 21764 127 1476 
21 127 10878 24317 127 1484 
21 127 10878 23230 127 1468 
21 127 10878 20924 127 1471 
21 127 10878 22412 127 1477 
21 127 10878 22292 127 1468 
21 127 10878 21134 127 1485 
21 127 10878 19415 127 1468 
21 127 10878 24675 127 1470 
22 126 10878 22369 126 1466 
22 126 10878 27512 126 1465 
22 126 10878 15873 126 1466 
22 126 10878 22291 126 1463 
22 126 10878 18451 126 1662 
22 126 10878 20126 126 1474 
22 126 10878 18378 126 1458 
22 126 10878 21289 126 1470 
22 126 10878 19166 126 1457 
22 126 10878 20591 126 1461 
23 125 10878 21753 125 1469 
23 125 10878 21314 125 1456 
23 125 10878 21105 125 1467 
23 125 10878 17998 125 1462 
23 125 10878 22679 125 1454 
23 125 10878 19332 125 1462 
23 125 10878 25711 125 1459 
23 125 10878 19563 125 1458 
23 125 10878 19259 125 1454 
23 125 10878 23925 125 1453 
24 124 10878 21052 124 1454 
24 124 10878 24164 124 1446 
24 124 10878 20910 124 1475 
24 124 10878 19922 124 1448 
24 124 10878 21598 124 1450 
24 124 10878 21832 124 1457 
24 124 10878 20152 124 1440 
24 124 10878 22907 124 1458 
24 124 10878 21189 124 1444 
24 124 10878 20527 124 1451 
25 123 10878 19911 123 1438 
25 123 10878 17790 123 1445 
25 123 10878 23521 123 1436 
25 123 10878 24344 123 1442 
25 123 10878 22427 123 1458 
25 123 10878 22913 123 1453 
25 123 10878 22961 123 1451 
25 123 10878 22047 123 1452 
25 123 10878 23475 123 1464 
25 123 10878 18601 123 1442 
26 122 10878 19892 122 1452 
26 122 10878 21349 122 1442 
26 122 10878 21388 122 1444 
26 122 10878 21203 122 1445 
26 122 10878 17872 122 1449 
26 122 10878 23741 122 1441 
26 122 10878 25898 122 1448 
26 122 10878 19540 122 1440 
26 122 10878 21512 122 1438 
26 122 10878 19272 122 1447 
27 121 10878 23731 121 1435 
27 121 10878 23747 121 1445 
27 121 10878 19597 121 1435 
27 121 10878 21938 121 1434 
27 121 10878 22186 121 1427 
27 121 10878 21436 121 1431 
27 121 10878 18388 121 1437 
27 121 10878 20997 121 1437 
27 121 10878 23831 121 1430 
