fabricas clientes rutas costo cantaristas tiempo 
49 80 80 655280 80 581 
49 80 80 650241 80 583 
49 80 80 688374 80 585 
49 80 80 719379 80 588 
50 79 79 607351 79 582 
50 79 79 680894 79 583 
50 79 79 681809 79 578 
50 79 79 680340 79 585 
50 79 79 651648 79 584 
50 79 79 656168 79 580 
50 79 79 626198 79 577 
50 79 79 648620 79 579 
50 79 79 619455 79 575 
50 79 79 653897 79 575 
51 78 78 656700 78 574 
51 78 78 658247 78 576 
51 78 78 575077 78 576 
51 78 78 621740 78 568 
51 78 78 600294 78 584 
51 78 78 589575 78 577 
51 78 78 700842 78 570 
51 78 78 609002 78 575 
51 78 78 620787 78 589 
51 78 78 637617 78 568 
52 77 77 567342 77 568 
52 77 77 646877 77 557 
52 77 77 623037 77 578 
52 77 77 652478 77 572 
52 77 77 677665 77 572 
52 77 77 719354 77 573 
52 77 77 565667 77 569 
52 77 77 614330 77 573 
52 77 77 673644 77 577 
52 77 77 564909 77 572 
53 76 76 678431 76 568 
53 76 76 641363 76 562 
53 76 76 636820 76 561 
53 76 76 672568 76 572 
53 76 76 713702 76 569 
53 76 76 567733 76 570 
53 76 76 610792 76 566 
53 76 76 604395 76 577 
53 76 76 608359 76 571 
53 76 76 702249 76 566 
54 75 75 745523 75 565 
54 75 75 563222 75 567 
54 75 75 708634 75 561 
54 75 75 561779 75 560 
54 75 75 655905 75 560 
54 75 75 656772 75 567 
54 75 75 623239 75 563 
54 75 75 571454 75 555 
54 75 75 623404 75 561 
54 75 75 653887 75 559 
55 74 74 574899 74 556 
55 74 74 599134 74 559 
55 74 74 576749 74 560 
55 74 74 633486 74 558 
55 74 74 656424 74 552 
55 74 74 613407 74 562 
55 74 74 632532 74 559 
55 74 74 622111 74 558 
55 74 74 686041 74 560 
55 74 74 673413 74 559 
56 73 73 525513 73 553 
56 73 73 600821 73 556 
56 73 73 651352 73 555 
56 73 73 592472 73 554 
56 73 73 591888 73 553 
56 73 73 606906 73 555 
56 73 73 606854 73 551 
56 73 73 611909 73 552 
56 73 73 614917 73 560 
56 73 73 527806 73 555 
57 72 72 574236 72 546 
57 72 72 581073 72 551 
57 72 72 685005 72 554 
57 72 72 610145 72 549 
57 72 72 516880 72 552 
57 72 72 681018 72 554 
57 72 72 589656 72 555 
57 72 72 597283 72 552 
57 72 72 581174 72 549 
57 72 72 576506 72 552 
58 71 71 593688 71 552 
58 71 71 574612 71 545 
58 71 71 571504 71 547 
58 71 71 552746 71 543 
58 71 71 614452 71 556 
58 71 71 598084 71 545 
58 71 71 513588 71 541 
58 71 71 607939 71 544 
58 71 71 523579 71 555 
58 71 71 596780 71 543 
59 70 70 559462 70 544 
59 70 70 616099 70 540 
59 70 70 501094 70 550 
59 70 70 491922 70 541 
59 70 70 582813 70 543 
59 70 70 559904 70 539 
59 70 70 588349 70 551 
59 70 70 631296 70 543 
59 70 70 600163 70 543 
59 70 70 588598 70 542 
60 69 69 576091 69 544 
60 69 69 523365 69 535 
60 69 69 600630 69 536 
60 69 69 603645 69 537 
60 69 69 544223 69 543 
60 69 69 518927 69 538 
60 69 69 566437 69 538 
60 69 69 576704 69 540 
60 69 69 571445 69 548 
60 69 69 612471 69 537 
61 68 68 575547 68 534 
61 68 68 535061 68 532 
61 68 68 667509 68 543 
61 68 68 543379 68 536 
61 68 68 574502 68 534 
61 68 68 588901 68 532 
61 68 68 476832 68 541 
61 68 68 589959 68 534 
61 68 68 540468 68 535 
61 68 68 579588 68 532 
62 67 67 578021 67 540 
62 67 67 625946 67 531 
62 67 67 600314 67 532 
62 67 67 539740 67 528 
62 67 67 572156 67 535 
62 67 67 556270 67 522 
62 67 67 595037 67 533 
62 67 67 491712 67 532 
62 67 67 585651 67 542 
62 67 67 535189 67 531 
63 66 66 557056 66 528 
63 66 66 568062 66 530 
63 66 66 681341 66 528 
63 66 66 586546 66 529 
63 66 66 486805 66 526 
63 66 66 522026 66 527 
63 66 66 592415 66 525 
63 66 66 535092 66 526 
63 66 66 537543 66 525 
63 66 66 573811 66 526 
1 129 129 1162297 129 741 
1 129 129 1171069 129 741 
1 129 129 1022613 129 738 
1 129 129 1070908 129 756 
1 129 129 1100997 129 763 
1 129 129 1072427 129 768 
1 129 129 1120896 129 763 
1 129 129 996589 129 785 
1 129 129 1103486 129 752 
1 129 129 1192584 129 758 
2 128 128 1017197 128 740 
2 128 128 1169251 128 749 
2 128 128 1148330 128 762 
2 128 128 1129142 128 755 
2 128 128 1086866 128 778 
2 128 128 984604 128 751 
2 128 128 1102404 128 766 
2 128 128 1087017 128 763 
2 128 128 1129097 128 770 
2 128 128 1035043 128 769 
3 127 127 1083935 127 763 
3 127 127 1115023 127 763 
3 127 127 1137379 127 753 
3 127 127 1014322 127 754 
3 127 127 1079216 127 757 
3 127 127 1022221 127 767 
3 127 127 1158687 127 769 
3 127 127 1064323 127 749 
3 127 127 1064144 127 754 
3 127 127 1027894 127 758 
4 126 126 1107883 126 740 
4 126 126 1041383 126 735 
4 126 126 1098014 126 769 
4 126 126 1044758 126 750 
4 126 126 1020353 126 774 
4 126 126 1106693 126 764 
4 126 126 1071554 126 768 
4 126 126 1078706 126 761 
4 126 126 970649 126 776 
4 126 126 1088637 126 753 
5 125 125 1054378 125 766 
5 125 125 971162 125 750 
5 125 125 1128665 125 763 
5 125 125 1094630 125 765 
5 125 125 1012283 125 765 
5 125 125 1034808 125 754 
5 125 125 1004758 125 766 
5 125 125 935355 125 760 
5 125 125 1034358 125 763 
5 125 125 1145367 125 755 
6 124 124 992352 124 772 
6 124 124 1055442 124 756 
6 124 124 955069 124 756 
6 124 124 912576 124 736 
6 124 124 1001491 124 764 
6 124 124 1048312 124 752 
6 124 124 1044399 124 758 
6 124 124 1014181 124 749 
6 124 124 1103430 124 766 
6 124 124 1068194 124 775 
7 123 123 1106514 123 740 
7 123 123 1043617 123 765 
7 123 123 988543 123 754 
7 123 123 1109430 123 739 
7 123 123 1032471 123 765 
7 123 123 967882 123 748 
7 123 123 1065879 123 768 
7 123 123 1104689 123 754 
7 123 123 1014730 123 771 
7 123 123 1079132 123 740 
8 122 122 1012709 122 760 
8 122 122 974853 122 757 
8 122 122 1010384 122 744 
8 122 122 1059764 122 750 
8 122 122 998905 122 765 
8 122 122 1146861 122 743 
8 122 122 1055203 122 764 
8 122 122 1039018 122 756 
8 122 122 1096852 122 722 
8 122 122 1068114 122 758 
9 121 121 1022455 121 750 
9 121 121 981317 121 750 
9 121 121 1009282 121 736 
9 121 121 1088204 121 739 
9 121 121 1039067 121 727 
9 121 121 1017096 121 745 
9 121 121 1002199 121 737 
9 121 121 1063440 121 756 
9 121 121 1102902 121 747 
9 121 121 1027137 121 725 
10 120 120 1041125 120 753 
10 120 120 1042396 120 729 
10 120 120 948124 120 734 
10 120 120 1080613 120 744 
10 120 120 986085 120 742 
10 120 120 1017125 120 762 
10 120 120 1005065 120 820 
10 120 120 1052178 120 751 
10 120 120 1032169 120 743 
10 120 120 1027659 120 758 
11 119 119 1076753 119 808 
11 119 119 1068116 119 786 
11 119 119 999347 119 734 
11 119 119 1050631 119 737 
11 119 119 963498 119 768 
11 119 119 1058725 119 734 
11 119 119 1078406 119 733 
11 119 119 977529 119 780 
11 119 119 1038055 119 728 
11 119 119 1089574 119 739 
12 118 118 1017460 118 732 
12 118 118 975448 118 729 
12 118 118 1078192 118 730 
12 118 118 1090596 118 766 
12 118 118 1009716 118 748 
12 118 118 1000283 118 741 
12 118 118 961743 118 750 
12 118 118 913301 118 739 
12 118 118 1048066 118 753 
12 118 118 966717 118 734 
13 117 117 1050913 117 739 
13 117 117 963030 117 738 
13 117 117 940290 117 743 
13 117 117 950348 117 742 
13 117 117 935161 117 756 
13 117 117 1050878 117 745 
13 117 117 1014837 117 744 
13 117 117 976849 117 718 
13 117 117 954782 117 745 
13 117 117 1033569 117 719 
14 116 116 973191 116 736 
14 116 116 960819 116 760 
14 116 116 903628 116 738 
14 116 116 985870 116 707 
14 116 116 983491 116 754 
14 116 116 929761 116 707 
14 116 116 1006397 116 732 
14 116 116 879130 116 738 
14 116 116 1013974 116 721 
14 116 116 1061340 116 727 
15 115 115 939322 115 729 
15 115 115 888959 115 720 
15 115 115 952689 115 735 
15 115 115 960065 115 721 
15 115 115 973030 115 704 
15 115 115 931934 115 728 
15 115 115 976145 115 736 
15 115 115 1064240 115 741 
15 115 115 989099 115 729 
15 115 115 946410 115 735 
16 114 114 979637 114 733 
16 114 114 1084681 114 734 
16 114 114 943898 114 731 
16 114 114 877961 114 738 
16 114 114 918350 114 743 
16 114 114 994872 114 725 
16 114 114 899831 114 744 
16 114 114 1036316 114 701 
16 114 114 991560 114 723 
16 114 114 928231 114 727 
17 113 113 1013077 113 717 
17 113 113 954160 113 733 
17 113 113 1009239 113 737 
17 113 113 872039 113 739 
17 113 113 950341 113 717 
17 113 113 1027049 113 717 
17 113 113 1041823 113 730 
17 113 113 981049 113 713 
17 113 113 966615 113 698 
17 113 113 906195 113 720 
18 112 112 1014508 112 725 
18 112 112 942789 112 712 
18 112 112 878874 112 728 
18 112 112 887826 112 726 
18 112 112 912215 112 721 
18 112 112 903616 112 715 
18 112 112 871015 112 711 
18 112 112 968945 112 724 
18 112 112 970052 112 722 
18 112 112 822782 112 734 
19 111 111 947374 111 723 
19 111 111 894997 111 728 
19 111 111 885962 111 731 
19 111 111 927654 111 711 
19 111 111 889096 111 719 
19 111 111 930967 111 719 
19 111 111 927220 111 716 
19 111 111 806557 111 715 
19 111 111 957647 111 718 
19 111 111 842748 111 719 
20 110 110 981096 110 727 
20 110 110 873995 110 704 
20 110 110 889682 110 710 
20 110 110 919501 110 702 
20 110 110 1020556 110 707 
20 110 110 898706 110 712 
20 110 110 961466 110 707 
20 110 110 1039350 110 724 
20 110 110 884756 110 716 
20 110 110 889652 110 708 
21 109 109 901916 109 716 
21 109 109 918870 109 699 
21 109 109 876500 109 705 
21 109 109 858049 109 707 
21 109 109 870484 109 711 
21 109 109 1024603 109 711 
21 109 109 884703 109 706 
21 109 109 861204 109 715 
21 109 109 925540 109 719 
21 109 109 883553 109 695 
22 108 108 875233 108 707 
22 108 108 1020054 108 694 
22 108 108 985881 108 696 
22 108 108 1020162 108 684 
22 108 108 928433 108 702 
22 108 108 969710 108 695 
22 108 108 813376 108 714 
22 108 108 865207 108 713 
22 108 108 892371 108 708 
22 108 108 934785 108 696 
23 107 107 929362 107 683 
23 107 107 836027 107 715 
23 107 107 750347 107 698 
23 107 107 887487 107 689 
23 107 107 823689 107 690 
23 107 107 931122 107 685 
23 107 107 924707 107 696 
23 107 107 967491 107 696 
23 107 107 938628 107 699 
23 107 107 839602 107 703 
24 106 106 843138 106 700 
24 106 106 932698 106 708 
24 106 106 925267 106 685 
24 106 106 917555 106 682 
24 106 106 935327 106 691 
24 106 106 878248 106 698 
24 106 106 924069 106 692 
24 106 106 868585 106 690 
24 106 106 878721 106 717 
24 106 106 864100 106 698 
25 105 105 875865 105 690 
25 105 105 938773 105 698 
25 105 105 814685 105 694 
25 105 105 868377 105 686 
25 105 105 912180 105 684 
25 105 105 895035 105 703 
25 105 105 926105 105 681 
25 105 105 885440 105 689 
25 105 105 957760 105 706 
25 105 105 859351 105 688 
26 104 104 845651 104 683 
26 104 104 809358 104 698 
26 104 104 947864 104 674 
26 104 104 785471 104 683 
26 104 104 840335 104 683 
26 104 104 881713 104 674 
26 104 104 875095 104 679 
26 104 104 876946 104 684 
26 104 104 817169 104 702 
26 104 104 754099 104 689 
27 103 103 853490 103 691 
27 103 103 872738 103 687 
27 103 103 814900 103 684 
27 103 103 865349 103 685 
27 103 103 859729 103 681 
27 103 103 786068 103 682 
27 103 103 850874 103 683 
27 103 103 943776 103 680 
27 103 103 854901 103 692 
27 103 103 917271 103 685 
28 102 102 811553 102 687 
28 102 102 878750 102 693 
28 102 102 823953 102 682 
28 102 102 928809 102 677 
28 102 102 902143 102 678 
28 102 102 919411 102 680 
28 102 102 942826 102 682 
28 102 102 830587 102 689 
28 102 102 847142 102 687 
28 102 102 888668 102 680 
29 101 101 838299 101 673 
29 101 101 971023 101 676 
29 101 101 922392 101 677 
29 101 101 832460 101 670 
29 101 101 913832 101 668 
29 101 101 906048 101 677 
29 101 101 845118 101 688 
29 101 101 808635 101 673 
29 101 101 895724 101 681 
29 101 101 903861 101 682 
30 100 100 800276 100 678 
30 100 100 724491 100 666 
30 100 100 763007 100 673 
30 100 100 889688 100 680 
30 100 100 807540 100 672 
30 100 100 831387 100 682 
30 100 100 788510 100 662 
30 100 100 864695 100 676 
30 100 100 860953 100 676 
30 100 100 758161 100 677 
31 99 99 802407 99 668 
31 99 99 821936 99 674 
31 99 99 884748 99 673 
31 99 99 850421 99 679 
31 99 99 856119 99 666 
31 99 99 793509 99 666 
31 99 99 877289 99 666 
31 99 99 870685 99 660 
31 99 99 799014 99 678 
31 99 99 869623 99 669 
32 98 98 782985 98 665 
32 98 98 879242 98 663 
32 98 98 791823 98 679 
32 98 98 829935 98 673 
32 98 98 811785 98 668 
32 98 98 797542 98 654 
32 98 98 864239 98 667 
32 98 98 826229 98 659 
32 98 98 864282 98 677 
32 98 98 850099 98 672 
33 97 97 752139 97 661 
33 97 97 786642 97 643 
33 97 97 790611 97 671 
33 97 97 892796 97 653 
33 97 97 829048 97 659 
33 97 97 930024 97 662 
33 97 97 736643 97 653 
33 97 97 855243 97 658 
33 97 97 883610 97 655 
33 97 97 866813 97 665 
34 96 96 769681 96 656 
34 96 96 834281 96 647 
34 96 96 815543 96 654 
34 96 96 868417 96 653 
34 96 96 861146 96 659 
34 96 96 803078 96 659 
34 96 96 789671 96 670 
34 96 96 748079 96 663 
34 96 96 738441 96 657 
34 96 96 766591 96 654 
35 95 95 889429 95 653 
35 95 95 818036 95 651 
35 95 95 856918 95 650 
35 95 95 804499 95 664 
35 95 95 768646 95 649 
35 95 95 803618 95 650 
35 95 95 818936 95 668 
35 95 95 820923 95 653 
35 95 95 787181 95 652 
35 95 95 759032 95 661 
36 94 94 744363 94 663 
36 94 94 855624 94 654 
36 94 94 872743 94 642 
36 94 94 840293 94 661 
36 94 94 886689 94 643 
36 94 94 886505 94 647 
36 94 94 879026 94 652 
36 94 94 824864 94 651 
36 94 94 867264 94 645 
36 94 94 816987 94 651 
37 93 93 798694 93 648 
37 93 93 748536 93 648 
37 93 93 790498 93 650 
37 93 93 733436 93 639 
37 93 93 793763 93 649 
37 93 93 788727 93 648 
37 93 93 710047 93 643 
37 93 93 816927 93 649 
37 93 93 837195 93 645 
37 93 93 782688 93 645 
38 92 92 689674 92 638 
38 92 92 824839 92 639 
38 92 92 714009 92 633 
38 92 92 774514 92 644 
38 92 92 766682 92 644 
38 92 92 732807 92 639 
38 92 92 776364 92 634 
38 92 92 777093 92 638 
38 92 92 784142 92 651 
38 92 92 828679 92 637 
39 91 91 740326 91 627 
39 91 91 864381 91 625 
39 91 91 794667 91 640 
39 91 91 797772 91 626 
39 91 91 773963 91 628 
39 91 91 737081 91 642 
39 91 91 714487 91 638 
39 91 91 788317 91 627 
39 91 91 792946 91 638 
39 91 91 795035 91 639 
40 90 90 749495 90 628 
40 90 90 720590 90 624 
40 90 90 725037 90 637 
40 90 90 697821 90 633 
40 90 90 830863 90 633 
40 90 90 750096 90 632 
40 90 90 764829 90 638 
40 90 90 789701 90 628 
40 90 90 791042 90 632 
40 90 90 822706 90 646 
41 89 89 664190 89 627 
41 89 89 771743 89 628 
41 89 89 722736 89 629 
41 89 89 667202 89 631 
41 89 89 869637 89 625 
41 89 89 810946 89 626 
41 89 89 779511 89 627 
41 89 89 721289 89 629 
41 89 89 713679 89 627 
41 89 89 679826 89 629 
42 88 88 694195 88 627 
42 88 88 755485 88 625 
42 88 88 818070 88 626 
42 88 88 810208 88 618 
42 88 88 655144 88 620 
42 88 88 771559 88 616 
42 88 88 725215 88 618 
42 88 88 766191 88 628 
42 88 88 729692 88 625 
42 88 88 707744 88 626 
43 87 87 673504 87 613 
43 87 87 747902 87 616 
43 87 87 752799 87 614 
43 87 87 808124 87 612 
43 87 87 656950 87 626 
43 87 87 785165 87 609 
43 87 87 731557 87 609 
43 87 87 725419 87 614 
43 87 87 700636 87 631 
43 87 87 669086 87 621 
44 86 86 697937 86 614 
44 86 86 672540 86 613 
44 86 86 737383 86 622 
44 86 86 763910 86 614 
44 86 86 797478 86 611 
44 86 86 781793 86 622 
44 86 86 726688 86 610 
44 86 86 671699 86 609 
44 86 86 835083 86 612 
44 86 86 687015 86 614 
45 85 85 716697 85 610 
45 85 85 720803 85 607 
45 85 85 664761 85 611 
45 85 85 672757 85 611 
45 85 85 758259 85 609 
45 85 85 709355 85 613 
45 85 85 704041 85 619 
45 85 85 704495 85 603 
45 85 85 733169 85 606 
45 85 85 684264 85 606 
46 84 84 738956 84 608 
46 84 84 721501 84 606 
46 84 84 734090 84 597 
46 84 84 703669 84 608 
46 84 84 659403 84 609 
46 84 84 639548 84 605 
46 84 84 731218 84 603 
46 84 84 704578 84 615 
46 84 84 760822 84 607 
46 84 84 673574 84 605 
47 83 83 785544 83 599 
47 83 83 678432 83 602 
47 83 83 717644 83 602 
47 83 83 758928 83 598 
47 83 83 694883 83 604 
47 83 83 756256 83 603 
47 83 83 683265 83 597 
47 83 83 671840 83 598 
47 83 83 716750 83 610 
47 83 83 702014 83 599 
48 82 82 690655 82 596 
48 82 82 689933 82 594 
48 82 82 683170 82 599 
48 82 82 677304 82 598 
48 82 82 696263 82 596 
48 82 82 710737 82 586 
48 82 82 560018 82 598 
48 82 82 707741 82 590 
48 82 82 665285 82 602 
48 82 82 619895 82 602 
49 81 81 710755 81 593 
49 81 81 699861 81 594 
49 81 81 709151 81 593 
49 81 81 702403 81 599 
49 81 81 624971 81 593 
49 81 81 713899 81 587 
49 81 81 670556 81 591 
49 81 81 698142 81 591 
49 81 81 757737 81 594 
49 81 81 642685 81 591 
50 80 80 624002 80 594 
50 80 80 663575 80 581 
50 80 80 643120 80 591 
50 80 80 643996 80 588 
50 80 80 666172 80 599 
50 80 80 671027 80 591 
50 80 80 649812 80 588 
50 80 80 760666 80 580 
50 80 80 639844 80 586 
50 80 80 753604 80 594 
51 79 79 684914 79 582 
51 79 79 605337 79 585 
51 79 79 676282 79 583 
51 79 79 665562 79 587 
51 79 79 703523 79 586 
51 79 79 694977 79 594 
51 79 79 651975 79 584 
51 79 79 708302 79 583 
51 79 79 623778 79 585 
51 79 79 697327 79 584 
52 78 78 688396 78 582 
52 78 78 624053 78 581 
52 78 78 690164 78 582 
52 78 78 662011 78 583 
52 78 78 648538 78 582 
52 78 78 706459 78 580 
52 78 78 631799 78 590 
52 78 78 657146 78 585 
52 78 78 660788 78 577 
52 78 78 580891 78 580 
53 77 77 625959 77 584 
53 77 77 577190 77 576 
53 77 77 610103 77 573 
53 77 77 675376 77 574 
53 77 77 565942 77 577 
53 77 77 661199 77 572 
53 77 77 684716 77 573 
53 77 77 601983 77 572 
53 77 77 658907 77 577 
53 77 77 594916 77 575 
54 76 76 562666 76 574 
54 76 76 548167 76 568 
54 76 76 619617 76 571 
54 76 76 640753 76 568 
54 76 76 667340 76 572 
54 76 76 627787 76 577 
54 76 76 563050 76 569 
54 76 76 649339 76 569 
54 76 76 676033 76 572 
54 76 76 622771 76 579 
55 75 75 641415 75 570 
55 75 75 618527 75 567 
55 75 75 636159 75 567 
55 75 75 572769 75 573 
55 75 75 604354 75 567 
55 75 75 631063 75 567 
55 75 75 651652 75 565 
55 75 75 629996 75 568 
55 75 75 628632 75 567 
55 75 75 591759 75 570 
56 74 74 687945 74 566 
56 74 74 600970 74 566 
56 74 74 659909 74 566 
56 74 74 601115 74 562 
56 74 74 673159 74 566 
56 74 74 633159 74 563 
56 74 74 583216 74 562 
56 74 74 666643 74 566 
56 74 74 616580 74 566 
56 74 74 634996 74 565 
57 73 73 642026 73 562 
57 73 73 610447 73 563 
57 73 73 655275 73 566 
57 73 73 641130 73 558 
57 73 73 674580 73 556 
57 73 73 649278 73 559 
57 73 73 571052 73 567 
57 73 73 569276 73 558 
57 73 73 605681 73 560 
57 73 73 576764 73 560 
58 72 72 529337 72 563 
58 72 72 670363 72 552 
58 72 72 690397 72 551 
58 72 72 624447 72 551 
58 72 72 609464 72 566 
58 72 72 670147 72 550 
58 72 72 672851 72 551 
58 72 72 587512 72 554 
58 72 72 585115 72 554 
58 72 72 659159 72 555 
59 71 71 678589 71 550 
59 71 71 570575 71 549 
59 71 71 505010 71 552 
59 71 71 616515 71 548 
59 71 71 540262 71 549 
59 71 71 568584 71 553 
59 71 71 600027 71 551 
59 71 71 608741 71 552 
59 71 71 588056 71 545 
59 71 71 582844 71 549 
60 70 70 529556 70 546 
60 70 70 571996 70 547 
60 70 70 584174 70 551 
60 70 70 511828 70 548 
60 70 70 572053 70 540 
60 70 70 596044 70 543 
60 70 70 618722 70 543 
60 70 70 741979 70 556 
60 70 70 618581 70 546 
60 70 70 567976 70 547 
61 69 69 542522 69 545 
61 69 69 507746 69 548 
61 69 69 615743 69 542 
61 69 69 557738 69 544 
61 69 69 586287 69 542 
61 69 69 596824 69 553 
61 69 69 586016 69 540 
61 69 69 585025 69 544 
61 69 69 600750 69 546 
61 69 69 567344 69 551 
62 68 68 556476 68 540 
62 68 68 566020 68 541 
62 68 68 540600 68 542 
62 68 68 598504 68 545 
62 68 68 519858 68 539 
62 68 68 595453 68 538 
62 68 68 581182 68 537 
62 68 68 551934 68 548 
62 68 68 585187 68 539 
62 68 68 557140 68 539 
63 67 67 523370 67 530 
63 67 67 516169 67 544 
63 67 67 636401 67 539 
63 67 67 525902 67 529 
63 67 67 577689 67 531 
63 67 67 587705 67 544 
63 67 67 584116 67 539 
63 67 67 573490 67 536 
63 67 67 607480 67 536 
63 67 67 581093 67 541 
64 66 66 539384 66 531 
64 66 66 497057 66 531 
64 66 66 524477 66 532 
64 66 66 580756 66 540 
64 66 66 638944 66 533 
64 66 66 538266 66 533 
64 66 66 548658 66 534 
64 66 66 563527 66 540 
64 66 66 532051 66 533 
64 66 66 628334 66 533 
1 130 130 1051099 130 787 
1 130 130 1256935 130 763 
1 130 130 968357 130 795 
1 130 130 1231205 130 775 
1 130 130 1114468 130 776 
1 130 130 1159277 130 762 
1 130 130 1127106 130 781 
1 130 130 1206733 130 784 
1 130 130 1144455 130 784 
1 130 130 1124970 130 786 
2 129 129 1092430 129 784 
2 129 129 1107590 129 765 
2 129 129 1159076 129 769 
2 129 129 1176700 129 783 
2 129 129 1069371 129 764 
2 129 129 1056840 129 773 
2 129 129 1202152 129 766 
2 129 129 1106007 129 762 
2 129 129 1145692 129 752 
2 129 129 1106836 129 773 
3 128 128 1117517 128 787 
3 128 128 1083422 128 747 
3 128 128 1207071 128 780 
3 128 128 1063125 128 761 
3 128 128 1157299 128 753 
3 128 128 1081418 128 789 
3 128 128 1151156 128 749 
3 128 128 1012613 128 791 
3 128 128 1067001 128 775 
3 128 128 1114616 128 769 
4 127 127 1099398 127 768 
4 127 127 1107724 127 784 
4 127 127 1085871 127 760 
4 127 127 1088339 127 779 
4 127 127 1043069 127 762 
4 127 127 1096720 127 757 
4 127 127 1014738 127 776 
4 127 127 1121080 127 778 
4 127 127 1158601 127 765 
4 127 127 1012150 127 771 
5 126 126 1085263 126 757 
5 126 126 1087329 126 762 
5 126 126 1116390 126 772 
5 126 126 1041165 126 752 
5 126 126 983045 126 778 
5 126 126 1001026 126 777 
5 126 126 1029831 126 773 
5 126 126 1054512 126 751 
5 126 126 1200751 126 753 
5 126 126 1073710 126 768 
6 125 125 1022263 125 765 
6 125 125 1111533 125 775 
6 125 125 953545 125 792 
6 125 125 1023312 125 763 
6 125 125 1049698 125 780 
6 125 125 1084685 125 766 
6 125 125 1073952 125 759 
6 125 125 1036175 125 759 
6 125 125 1116697 125 767 
6 125 125 1052115 125 753 
7 124 124 1022095 124 795 
7 124 124 1146609 124 763 
7 124 124 1185165 124 759 
7 124 124 967901 124 764 
7 124 124 1144105 124 758 
7 124 124 1051801 124 769 
7 124 124 1030797 124 754 
7 124 124 1057630 124 746 
7 124 124 970792 124 753 
7 124 124 1004000 124 741 
8 123 123 1102160 123 759 
8 123 123 925643 123 789 
8 123 123 1194070 123 748 
8 123 123 1160316 123 764 
8 123 123 1054373 123 768 
8 123 123 1051430 123 752 
8 123 123 1093519 123 775 
8 123 123 1062240 123 771 
8 123 123 972654 123 756 
8 123 123 1152633 123 747 
9 122 122 1001447 122 766 
9 122 122 1065034 122 768 
9 122 122 1030157 122 725 
9 122 122 1061863 122 767 
9 122 122 1017883 122 743 
9 122 122 1074501 122 761 
9 122 122 1143825 122 751 
9 122 122 956306 122 739 
9 122 122 1043498 122 764 
9 122 122 1082549 122 748 
10 121 121 1021649 121 757 
10 121 121 1041382 121 756 
10 121 121 1023203 121 767 
10 121 121 1041741 121 742 
10 121 121 961241 121 772 
10 121 121 1055090 121 737 
10 121 121 1032829 121 753 
10 121 121 967476 121 764 
10 121 121 1076221 121 768 
10 121 121 1044596 121 750 
11 120 120 1072114 120 763 
11 120 120 1038127 120 762 
11 120 120 1094061 120 751 
11 120 120 993313 120 742 
11 120 120 1012785 120 742 
11 120 120 1006849 120 754 
11 120 120 1008546 120 753 
11 120 120 974266 120 761 
11 120 120 1089927 120 767 
11 120 120 1055210 120 777 
12 119 119 1041656 119 736 
12 119 119 1042400 119 753 
12 119 119 1073411 119 744 
12 119 119 1030080 119 740 
12 119 119 1015869 119 748 
12 119 119 1032496 119 746 
12 119 119 1087959 119 737 
12 119 119 1054752 119 742 
12 119 119 1074105 119 746 
12 119 119 1109934 119 743 
13 118 118 943321 118 740 
13 118 118 1033600 118 744 
13 118 118 950198 118 743 
13 118 118 1018951 118 751 
13 118 118 1032151 118 757 
13 118 118 977267 118 721 
13 118 118 1074181 118 736 
13 118 118 998036 118 750 
13 118 118 1019243 118 754 
13 118 118 983245 118 756 
14 117 117 1081753 117 748 
14 117 117 1091644 117 741 
14 117 117 889352 117 758 
14 117 117 990809 117 769 
14 117 117 1113542 117 714 
14 117 117 1144015 117 726 
14 117 117 1002206 117 750 
14 117 117 1030261 117 739 
14 117 117 905759 117 730 
14 117 117 970660 117 739 
15 116 116 1052226 116 729 
15 116 116 1006749 116 731 
15 116 116 1037915 116 737 
15 116 116 972338 116 752 
15 116 116 947887 116 751 
15 116 116 1027998 116 761 
15 116 116 955579 116 746 
15 116 116 986455 116 735 
15 116 116 996656 116 736 
15 116 116 938391 116 739 
16 115 115 1018016 115 734 
16 115 115 941167 115 729 
16 115 115 992129 115 763 
16 115 115 997943 115 741 
16 115 115 1059054 115 742 
16 115 115 897843 115 751 
16 115 115 1007238 115 739 
16 115 115 982946 115 724 
16 115 115 944919 115 739 
16 115 115 1010991 115 731 
17 114 114 1073069 114 754 
17 114 114 978733 114 740 
17 114 114 949413 114 751 
17 114 114 1007660 114 730 
17 114 114 1090587 114 739 
17 114 114 996859 114 736 
17 114 114 933563 114 744 
17 114 114 967290 114 722 
17 114 114 925692 114 747 
17 114 114 971971 114 747 
18 113 113 1004654 113 724 
18 113 113 981968 113 740 
18 113 113 974289 113 739 
18 113 113 995294 113 742 
18 113 113 927002 113 755 
18 113 113 937534 113 732 
18 113 113 932280 113 719 
18 113 113 960981 113 734 
18 113 113 959232 113 730 
18 113 113 997880 113 719 
19 112 112 940922 112 712 
19 112 112 918035 112 715 
19 112 112 1002315 112 732 
19 112 112 981140 112 728 
19 112 112 906278 112 722 
19 112 112 963603 112 725 
19 112 112 939564 112 741 
19 112 112 979198 112 730 
19 112 112 969431 112 728 
19 112 112 955075 112 718 
20 111 111 944348 111 740 
20 111 111 982015 111 707 
20 111 111 957923 111 735 
20 111 111 941993 111 721 
20 111 111 992506 111 728 
20 111 111 884931 111 722 
